,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
6330,Volkswagen Polo Diesel Highline 1.2L,2013,250000,120000,1,Individual,1,3,22.07,1199,73.9,5.0
6331,Maruti Swift Dzire LXI,2017,480000,55000,0,Individual,1,1,20.85,1197,83.14,5.0
6332,Ford EcoSport 1.5 Petrol Titanium BSIV,2019,885000,10000,0,Individual,1,2,17.0,1497,121.31,5.0
6333,Mahindra KUV 100 D75 K8,2020,550000,60000,1,Individual,1,1,25.32,1198,77.0,6.0
6334,Maruti Swift Dzire ZDI Plus,2018,800000,30000,1,Individual,1,1,28.4,1248,74.02,5.0
6335,Hyundai Santro Xing GLS,2013,180000,65000,0,Individual,1,1,17.92,1086,62.1,5.0
6336,Hyundai i20 Sportz 1.4 CRDi,2012,380000,50000,1,Individual,1,2,21.9,1396,88.76,5.0
6337,Tata Tiago NRG Petrol AMT,2019,520000,2560,0,Individual,0,1,24.0,1199,83.81,5.0
6338,Maruti Alto LX,2004,90000,60000,0,Individual,1,1,19.7,796,46.3,5.0
6339,Maruti Wagon R VXI BS IV,2016,330000,80000,0,Individual,1,2,20.51,998,67.04,5.0
6340,Maruti 800 DX,1999,40000,50000,0,Individual,1,2,16.1,796,37.0,4.0
6341,Chevrolet Enjoy TCDi LS 8 Seater,2015,370000,120000,1,Individual,1,1,18.2,1248,73.8,8.0
6342,Honda City V MT,2009,290000,120000,0,Individual,1,2,16.8,1497,116.3,5.0
6343,Hyundai EON Magna Plus,2013,215000,47000,0,Individual,1,2,21.1,814,55.2,5.0
6344,Tata Hexa XT,2017,1282000,45000,1,Individual,1,1,17.6,2179,153.86,7.0
6345,Toyota Innova 2.5 GX 8 STR,2012,610000,90000,1,Individual,1,1,12.8,2494,102.0,8.0
6346,Hyundai i20 Asta 1.4 CRDi,2013,380000,110000,1,Individual,1,2,21.27,1396,88.76,5.0
6347,Mahindra Scorpio 1.99 S10,2017,1250000,95000,1,Individual,1,1,15.4,1997,120.0,7.0
6348,Hyundai Verna 1.6 CRDI,2012,400000,103655,1,Individual,1,2,22.32,1582,126.3,5.0
6349,Hyundai i20 Petrol CVT Asta,2018,700000,25000,0,Individual,0,2,17.4,1197,81.86,5.0
6350,Renault Duster 110PS Diesel RxZ,2014,650000,80000,1,Individual,1,1,19.01,1461,108.45,5.0
6351,Tata Nano Twist XT,2014,95000,50000,0,Individual,1,2,25.4,624,37.5,4.0
6352,Mahindra XUV500 W10 2WD,2015,1147000,56975,1,Individual,1,1,16.0,2179,140.0,7.0
6353,Hyundai Santro Xing GL,2010,150000,110000,0,Individual,1,1,0.0,1086,62.0,5.0
6354,Maruti Alto LX BSIII,2008,120000,80000,0,Individual,1,3,19.7,796,46.3,5.0
6355,Ford Fiesta EXi 1.4 TDCi Ltd,2010,180000,187000,1,Dealer,1,2,17.8,1399,68.0,5.0
6356,Ford Fiesta Classic 1.4 Duratorq LXI,2013,325000,69000,1,Dealer,1,1,18.6,1388,67.0,5.0
6357,Ford EcoSport 1.5 TDCi Titanium BSIV,2015,550000,206000,1,Dealer,1,1,22.77,1498,98.59,5.0
6358,Ford EcoSport 1.5 TDCi Signature BSIV,2018,950000,27000,1,Dealer,1,1,22.77,1498,98.59,5.0
6359,Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,500000,132000,1,Dealer,1,2,22.7,1498,89.84,5.0
6360,Ford Aspire Titanium Diesel BSIV,2017,725000,75000,1,Dealer,1,1,26.1,1498,99.23,5.0
6361,Ford Figo Aspire Titanium,2015,500000,18000,0,Dealer,1,2,18.5,1194,94.93,5.0
6362,Mahindra Verito 1.5 D2 BSIII,2011,180000,218000,1,Individual,1,1,21.0,1461,64.1,5.0
6363,Hyundai i20 2015-2017 Magna 1.4 CRDi,2016,650000,10000,1,Individual,1,1,22.54,1396,88.73,5.0
6364,Maruti Swift VDi BSIII W/ ABS,2010,285000,80000,1,Individual,1,1,17.8,1248,75.0,5.0
6365,Mahindra Verito 1.5 D2 BSIII,2011,210000,215000,1,Individual,1,1,21.0,1461,64.1,5.0
6366,Ford Fiesta Classic 1.4 Duratorq CLXI,2012,200000,137000,1,Individual,1,1,17.8,1399,67.0,5.0
6367,Volkswagen Vento Diesel Highline,2011,295000,65000,1,Individual,1,2,20.54,1598,103.6,5.0
6368,Honda City 2017-2020 GXi,2007,160000,120000,0,Individual,1,3,17.7,1497,78.0,5.0
6369,Maruti Celerio VXI AT,2017,450000,10000,0,Individual,0,1,23.1,998,67.04,5.0
6370,Datsun GO Plus A,2016,385000,20000,0,Individual,1,1,20.62,1198,67.0,7.0
6371,Ford Fiesta Classic 1.4 Duratorq LXI,2011,350000,93500,1,Individual,1,2,18.6,1388,67.0,5.0
6372,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2711000,9000,1,Dealer,0,1,13.6,1999,177.0,5.0
6373,Lexus ES 300h,2019,5150000,20000,0,Dealer,0,1,22.37,2487,214.56,5.0
6374,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000,1,Dealer,0,1,19.33,1999,177.0,5.0
6375,Tata Safari Storme EX,2015,503000,110000,1,Individual,1,1,14.1,2179,147.94,7.0
6376,Volvo XC40 D4 Inscription BSIV,2019,3800000,20000,1,Individual,0,1,18.0,1969,190.0,5.0
6377,Toyota Camry 2.5 Hybrid,2016,2000000,68089,0,Trustmark Dealer,0,1,19.16,2494,157.7,5.0
6378,Maruti Wagon R LXI,2013,225000,58343,0,Trustmark Dealer,1,1,21.79,998,67.05,5.0
6379,Maruti Baleno Alpha 1.3,2018,740000,38817,1,Dealer,1,1,27.39,1248,74.0,5.0
6380,Honda Jazz VX,2016,550000,56494,0,Trustmark Dealer,1,1,18.2,1199,88.7,5.0
6381,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328,1,Trustmark Dealer,1,2,12.99,2494,100.6,7.0
6382,Maruti Swift AMT VVT VXI,2019,650000,5621,0,Trustmark Dealer,0,1,22.0,1197,81.8,5.0
6383,Toyota Etios VX,2017,625000,25538,0,Trustmark Dealer,1,1,16.78,1496,88.73,5.0
6384,Maruti Swift AMT ZXI,2018,600000,69779,0,Dealer,0,1,22.0,1197,81.8,5.0
6385,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,56290,1,Dealer,1,1,24.0,1186,73.97,5.0
6386,BMW X4 M Sport X xDrive20d,2019,5400000,7500,1,Dealer,0,1,16.78,1995,190.0,5.0
6387,BMW X4 M Sport X xDrive20d,2019,5500000,8500,1,Dealer,0,1,16.78,1995,190.0,5.0
6388,Honda Amaze V CVT Petrol BSIV,2019,779000,7032,0,Trustmark Dealer,0,1,19.0,1199,88.76,5.0
6389,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,11000,0,Dealer,0,1,14.3,1598,103.5,5.0
6390,Volvo V40 D3 R-Design,2018,2475000,2000,1,Dealer,0,1,16.8,1984,150.0,5.0
6391,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2711000,9000,1,Dealer,0,1,13.6,1999,177.0,5.0
6392,Lexus ES 300h,2019,5150000,20000,0,Dealer,0,1,22.37,2487,214.56,5.0
6393,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000,1,Dealer,0,1,19.33,1999,177.0,5.0
6394,Tata Safari Storme EX,2015,503000,110000,1,Individual,1,1,14.1,2179,147.94,7.0
6395,Volvo XC40 D4 Inscription BSIV,2019,3800000,20000,1,Individual,0,1,18.0,1969,190.0,5.0
6396,Toyota Camry 2.5 Hybrid,2016,2000000,68089,0,Trustmark Dealer,0,1,19.16,2494,157.7,5.0
6397,Maruti Wagon R LXI,2013,225000,58343,0,Trustmark Dealer,1,1,21.79,998,67.05,5.0
6398,Maruti Baleno Alpha 1.3,2018,740000,38817,1,Dealer,1,1,27.39,1248,74.0,5.0
6399,Honda Jazz VX,2016,550000,56494,0,Trustmark Dealer,1,1,18.2,1199,88.7,5.0
6400,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328,1,Trustmark Dealer,1,2,12.99,2494,100.6,7.0
6401,Maruti Swift AMT VVT VXI,2019,650000,5621,0,Trustmark Dealer,0,1,22.0,1197,81.8,5.0
6402,Toyota Etios VX,2017,625000,25538,0,Trustmark Dealer,1,1,16.78,1496,88.73,5.0
6403,Maruti Swift AMT ZXI,2018,600000,69779,0,Dealer,0,1,22.0,1197,81.8,5.0
6404,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,56290,1,Dealer,1,1,24.0,1186,73.97,5.0
6405,BMW X4 M Sport X xDrive20d,2019,5400000,7500,1,Dealer,0,1,16.78,1995,190.0,5.0
6406,BMW X4 M Sport X xDrive20d,2019,5500000,8500,1,Dealer,0,1,16.78,1995,190.0,5.0
6407,Honda Amaze V CVT Petrol BSIV,2019,779000,7032,0,Trustmark Dealer,0,1,19.0,1199,88.76,5.0
6408,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,11000,0,Dealer,0,1,14.3,1598,103.5,5.0
6409,Volvo V40 D3 R-Design,2018,2475000,2000,1,Dealer,0,1,16.8,1984,150.0,5.0
6410,Maruti Swift Dzire LDI,2019,558000,70000,1,Individual,1,1,28.4,1248,74.02,5.0
6411,Hyundai Santro Xing GLS,2010,165000,56000,0,Individual,1,3,17.92,1086,62.1,5.0
6412,Hyundai i20 Sportz 1.4 CRDi,2012,300000,80000,1,Individual,1,2,21.9,1396,88.76,5.0
6413,Hyundai Santro Magna BSIV,2019,500000,5000,0,Individual,1,1,20.3,1086,68.0,5.0
6414,Mahindra XUV500 W8 4WD,2012,900000,100000,1,Individual,1,1,15.1,2179,140.0,7.0
6415,BMW X5 3.0d,2008,830000,60000,1,Individual,0,3,11.0,2993,235.0,5.0
6416,Skoda Rapid 1.5 TDI Ambition,2014,640000,65000,1,Individual,1,2,21.14,1498,103.52,5.0
6417,Mahindra Scorpio S10 7 Seater,2015,900000,70000,1,Individual,1,3,15.4,2179,120.0,7.0
6418,Chevrolet Enjoy TCDi LTZ 7 Seater,2013,450000,60000,1,Individual,1,1,18.2,1248,73.8,7.0
6419,Maruti Ciaz 1.3 Alpha,2018,825000,82000,1,Individual,1,1,28.09,1248,88.5,5.0
6420,Tata Aria Pleasure 4x2,2013,500000,80000,1,Individual,1,2,13.7,2179,138.1,7.0
6421,Mahindra KUV 100 mFALCON G80 K6 AW,2017,325000,5000,0,Individual,1,2,18.15,1198,82.0,6.0
6422,Renault Duster 110PS Diesel RxL,2014,450000,133000,1,Individual,1,1,19.01,1461,108.45,5.0
6423,Honda WR-V i-VTEC VX,2017,675000,25000,0,Individual,1,2,17.5,1199,88.7,5.0
6424,Tata Zest Revotron 1.2 XT,2017,415000,15000,0,Individual,1,1,17.57,1193,88.7,5.0
6425,Hyundai Creta 1.4 CRDi S,2017,1100000,40000,1,Individual,1,1,21.38,1396,88.7,5.0
6426,Volkswagen Ameo 1.2 MPI Comfortline,2016,500000,35000,0,Individual,1,1,17.0,1198,73.75,5.0
6427,Mahindra Bolero 2011-2019 ZLX,2014,509999,70000,1,Individual,1,2,15.96,2523,62.1,7.0
6428,Mahindra Scorpio 2006-2009 LX 2.6 Turbo 9 Str,2007,200000,152000,1,Individual,1,3,10.5,2609,120.0,9.0
6429,Maruti 800 AC BSIII,2007,60000,100000,0,Individual,1,2,16.1,796,37.0,4.0
6430,Hyundai Verna 1.6 CRDI,2013,500000,80000,1,Individual,1,2,22.32,1582,126.3,5.0
6431,Tata Indica V2 DLE BSII,2009,45000,100000,1,Individual,1,2,17.2,1396,53.5,5.0
6432,Renault KWID RXT,2017,270000,50000,0,Individual,1,1,25.17,799,53.3,5.0
6433,Hyundai i20 Active 1.2 S,2017,550000,40000,0,Individual,1,1,17.19,1197,81.86,5.0
6434,Renault KWID 1.0 RXT Optional,2016,235000,60000,0,Individual,1,1,23.01,999,67.0,5.0
6435,Hyundai i20 1.2 Spotz,2018,600000,40000,0,Individual,1,1,18.6,1197,81.83,5.0
6436,Honda Jazz 1.5 VX i DTEC,2015,525000,60000,1,Individual,1,1,27.3,1498,98.6,5.0
6437,Maruti Swift VDI,2012,325000,90000,1,Individual,1,1,22.9,1248,74.0,5.0
6438,Maruti Swift Dzire ZDI,2014,420000,90000,1,Individual,1,1,23.4,1248,74.0,5.0
6439,Maruti Alto K10 LXI,2014,229999,60000,0,Individual,1,2,20.92,998,67.1,5.0
6440,Maruti Swift Dzire ZDI,2013,375000,80000,1,Individual,1,3,23.4,1248,74.0,5.0
6441,Mahindra Scorpio VLX 2WD BSIV,2012,750000,120000,1,Individual,1,1,12.05,2179,120.0,8.0
6442,Tata Tiago 1.2 Revotron XZ,2018,400000,40000,0,Individual,1,1,23.84,1199,84.0,5.0
6443,Mahindra XUV500 W6 2WD,2013,600000,91000,1,Individual,1,1,15.1,2179,140.0,7.0
6444,Hyundai Santro Xing XK eRLX Euro II,2008,110000,80000,0,Individual,1,3,17.8,1086,63.0,5.0
6445,Maruti 800 AC,2007,45000,73257,0,Individual,1,1,16.1,796,37.0,4.0
6446,Mahindra Bolero Pik-Up CBC 1.7T,2019,722000,80000,1,Individual,1,1,0.0,2523,70.0,2.0
6447,Tata Tiago 2019-2020 XZ,2020,500000,15000,0,Individual,1,1,23.84,1199,83.83,5.0
6448,Hyundai Verna CRDi SX ABS,2007,250000,110000,1,Individual,1,2,18.1,1493,110.0,5.0
6449,Skoda Rapid 1.5 TDI Ambition BSIV,2018,950000,40000,1,Individual,1,1,21.13,1498,108.6,5.0
6450,Nissan Sunny Diesel XV,2013,375000,212000,1,Individual,1,1,21.64,1461,84.8,5.0
6451,Maruti Swift Dzire ZDI,2018,780000,30000,1,Individual,1,1,28.4,1248,74.02,5.0
6452,Hyundai Santro Asta BSIV,2018,575000,30000,0,Individual,1,1,20.3,1086,68.0,5.0
6453,Hyundai i20 1.2 Spotz,2017,563000,30000,0,Individual,1,2,18.6,1197,81.83,5.0
6454,Tata Tiago 1.2 Revotron XZ,2017,450000,15000,0,Individual,1,1,23.84,1199,84.0,5.0
6455,Toyota Innova Crysta 2.4 ZX AT,2020,2300000,1000,1,Individual,0,1,13.68,2393,147.51,7.0
6456,Maruti 800 AC,1999,80000,26320,0,Individual,1,1,16.1,796,37.0,4.0
6457,Hyundai i20 Asta 1.4 CRDi (Diesel),2010,320000,135000,1,Individual,1,2,23.0,1396,90.0,5.0
6458,Honda Civic 1.8 V MT,2008,375000,100000,0,Individual,1,3,13.5,1799,130.0,5.0
6459,Maruti Eeco 5 Seater AC BSIV,2017,400000,120000,0,Individual,1,1,15.37,1196,73.0,5.0
6460,Mahindra Xylo E8 ABS Airbag,2011,600000,230000,1,Individual,1,1,14.0,2498,112.0,7.0
6461,Renault KWID 1.0 RXT Optional,2016,315000,60000,0,Individual,1,2,23.01,999,67.0,5.0
6462,BMW 3 Series 320d Highline,2012,1100000,80000,1,Individual,0,2,16.07,1995,181.0,5.0
6463,Maruti Swift Dzire VDi,2010,350000,190000,1,Individual,1,2,19.3,1248,73.9,5.0
6464,Maruti Eeco 5 Seater AC BSIV,2016,375000,120000,0,Individual,1,1,15.37,1196,73.0,5.0
6465,Toyota Innova 2.5 GX (Diesel) 8 Seater,2013,1050000,217000,1,Individual,1,2,12.99,2494,100.6,8.0
6466,Maruti Celerio VXI,2015,350000,29000,0,Individual,1,1,23.1,998,67.04,5.0
6467,Maruti Wagon R LX Minor,2010,120000,120000,0,Individual,1,3,18.9,1061,67.0,5.0
6468,Mahindra XUV500 W6 2WD,2015,819999,90000,1,Individual,1,1,16.0,2179,140.0,7.0
6469,Hyundai i20 1.2 Asta Option,2018,700000,30000,0,Individual,1,1,18.6,1197,81.83,5.0
6470,Maruti Celerio ZXI Optional AMT BSIV,2018,451999,30000,0,Individual,0,2,23.1,998,67.04,5.0
6471,Hyundai Grand i10 Magna,2016,500000,56000,0,Individual,1,3,18.9,1197,82.0,5.0
6472,Toyota Innova 2.5 VX (Diesel) 8 Seater,2015,1250000,90000,1,Individual,1,1,12.99,2494,100.6,8.0
6473,Mahindra TUV 300 T8,2015,500000,120000,1,Individual,1,1,18.49,1493,100.0,7.0
6474,Maruti Swift VDI BSIV,2015,490000,60000,1,Individual,1,1,25.2,1248,74.0,5.0
6475,Maruti Swift Dzire ZDi,2008,200000,147000,1,Individual,1,2,19.3,1248,73.9,5.0
6476,Maruti Wagon R VXI BSIII,2012,240000,35000,0,Individual,1,1,18.9,998,67.1,5.0
6477,Hyundai i20 1.2 Spotz,2018,655000,19500,0,Individual,1,1,18.6,1197,81.83,5.0
6478,Hyundai i20 Active 1.2 SX,2018,620000,38426,0,Individual,1,1,17.19,1197,81.86,5.0
6479,Maruti Swift VXI Windsong Limited edition,2015,450000,35000,0,Individual,1,2,20.4,1197,83.11,5.0
6480,Maruti Wagon R LXI BS IV,2014,310000,35000,0,Individual,1,2,20.51,998,67.04,5.0
6481,Maruti Alto LXi,2007,150000,50000,0,Individual,1,3,19.7,796,46.3,5.0
6482,Chevrolet Beat Diesel LT,2012,180000,120000,1,Individual,1,1,25.44,936,57.6,5.0
6483,Tata Indica Vista TDI LS,2011,150000,120000,1,Individual,1,1,19.4,1405,70.0,5.0
6484,Ford Figo Diesel EXI,2011,160000,112000,1,Individual,1,2,20.0,1399,68.0,5.0
6485,Mahindra Scorpio EX,2013,600000,70000,1,Individual,1,3,14.0,2523,75.0,8.0
6486,Skoda Rapid 1.6 TDI Ambition Plus Alloy,2012,380000,145000,1,Individual,1,1,20.5,1598,103.5,5.0
6487,Tata Indigo LX,2007,120000,135000,1,Individual,1,1,17.0,1405,70.0,5.0
6488,Toyota Innova 2.5 EV Diesel PS 7 Seater BSIII,2011,350000,500000,1,Individual,1,2,12.99,2494,100.57,7.0
6489,Tata Indigo TDI,2012,135000,146000,1,Individual,1,1,19.61,1405,70.0,5.0
6490,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,610000,10000,0,Individual,1,1,18.9,1197,81.86,5.0
6491,Volkswagen Polo 1.5 TDI Comfortline,2020,260000,50000,1,Individual,1,1,20.14,1498,88.5,5.0
6492,Hyundai Xcent 1.2 VTVT S,2017,500000,25000,0,Individual,1,1,20.14,1197,81.86,5.0
6493,Renault KWID 1.0,2016,220000,20000,0,Individual,1,1,23.01,999,67.0,5.0
6494,Honda Civic 1.8 S MT,2006,121000,70000,0,Individual,1,2,13.5,1799,130.0,5.0
6495,Tata Indigo CS eLX BS IV,2017,350000,50000,1,Individual,1,1,25.0,1396,69.01,5.0
6496,Audi Q3 35 TDI Quattro Technology,2018,2200000,25000,1,Individual,0,2,15.17,1968,181.0,5.0
6497,Hyundai i20 1.4 CRDi Asta,2011,280000,100000,1,Individual,1,2,23.0,1396,90.0,5.0
6498,Tata Nexon 1.2 Revotron XZ Plus,2020,919999,20000,0,Individual,1,1,17.0,1198,108.5,5.0
6499,Hyundai i20 1.4 CRDi Asta,2011,320000,155000,1,Individual,1,1,23.0,1396,90.0,5.0
6500,Ford Figo Diesel LXI,2012,140000,70000,1,Individual,1,3,20.0,1399,68.0,5.0
6501,Maruti SX4 VDI,2012,310000,25000,1,Individual,1,2,21.5,1248,88.8,5.0
6502,Maruti 800 EX 5 Speed,2006,65000,120000,0,Individual,1,2,16.1,796,37.0,4.0
6503,Chevrolet Enjoy TCDi LTZ 7 Seater,2013,300000,90000,1,Individual,1,1,18.2,1248,73.8,7.0
6504,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,2711000,9000,1,Dealer,0,1,13.6,1999,177.0,5.0
6505,Lexus ES 300h,2019,5150000,20000,0,Dealer,0,1,22.37,2487,214.56,5.0
6506,Jaguar XF 2.0 Diesel Portfolio,2017,3200000,45000,1,Dealer,0,1,19.33,1999,177.0,5.0
6507,Tata Safari Storme EX,2015,503000,110000,1,Individual,1,1,14.1,2179,147.94,7.0
6508,Volvo XC40 D4 Inscription BSIV,2019,3800000,20000,1,Individual,0,1,18.0,1969,190.0,5.0
6509,Toyota Camry 2.5 Hybrid,2016,2000000,68089,0,Trustmark Dealer,0,1,19.16,2494,157.7,5.0
6510,Maruti Wagon R LXI,2013,225000,58343,0,Trustmark Dealer,1,1,21.79,998,67.05,5.0
6511,Maruti Baleno Alpha 1.3,2018,740000,38817,1,Dealer,1,1,27.39,1248,74.0,5.0
6512,Honda Jazz VX,2016,550000,56494,0,Trustmark Dealer,1,1,18.2,1199,88.7,5.0
6513,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328,1,Trustmark Dealer,1,2,12.99,2494,100.6,7.0
6514,Maruti Swift AMT VVT VXI,2019,650000,5621,0,Trustmark Dealer,0,1,22.0,1197,81.8,5.0
6515,Toyota Etios VX,2017,625000,25538,0,Trustmark Dealer,1,1,16.78,1496,88.73,5.0
6516,Maruti Swift AMT ZXI,2018,600000,69779,0,Dealer,0,1,22.0,1197,81.8,5.0
6517,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,56290,1,Dealer,1,1,24.0,1186,73.97,5.0
6518,BMW X4 M Sport X xDrive20d,2019,5400000,7500,1,Dealer,0,1,16.78,1995,190.0,5.0
6519,BMW X4 M Sport X xDrive20d,2019,5500000,8500,1,Dealer,0,1,16.78,1995,190.0,5.0
6520,Honda Amaze V CVT Petrol BSIV,2019,779000,7032,0,Trustmark Dealer,0,1,19.0,1199,88.76,5.0
6521,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,11000,0,Dealer,0,1,14.3,1598,103.5,5.0
6522,Volvo V40 D3 R-Design,2018,2475000,2000,1,Dealer,0,1,16.8,1984,150.0,5.0
6523,Mahindra XUV500 W8 2WD,2011,575000,110000,1,Individual,1,2,15.1,2179,140.0,7.0
6524,Tata Xenon XT EX 4X2,2014,440000,110000,1,Individual,1,2,13.49,2179,138.03,5.0
6525,Maruti Swift VDI,2012,380000,100000,1,Individual,1,2,22.9,1248,74.0,5.0
6526,Tata Manza Aura (ABS) Safire,2010,140000,116700,0,Individual,1,3,15.0,1368,90.0,5.0
6527,Tata Zest Quadrajet 1.3 75PS XE,2015,475000,25000,1,Individual,1,1,22.95,1248,74.0,5.0
6528,Mahindra Xylo D2,2011,200000,200000,1,Individual,1,3,13.0,2489,95.0,8.0
6529,Maruti Swift Ldi BSIV,2010,400000,176062,1,Individual,1,1,17.8,1248,75.0,5.0
6530,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2008,425000,250000,1,Individual,1,3,12.8,2494,102.0,8.0
6531,Honda Amaze Anniversary Edition,2015,509999,82000,1,Individual,1,1,25.8,1498,98.6,5.0
6532,Hyundai i10 Era 1.1 iTech SE,2010,275000,80000,0,Individual,1,1,19.81,1086,68.05,5.0
6533,Chevrolet Enjoy 1.3 TCDi LTZ 7,2017,650000,40000,1,Individual,1,2,18.2,1248,73.74,7.0
6534,Jeep Compass 2.0 Longitude Option BSIV,2019,1850000,14000,1,Individual,1,1,17.1,1956,170.0,5.0
6535,Renault Duster 4x4,2014,650000,129000,1,Individual,1,1,19.72,1461,108.45,5.0
6536,Fiat Punto EVO 1.3 Emotion,2016,360000,60000,1,Individual,1,2,20.5,1248,91.7,5.0
6537,Volkswagen Ameo 1.5 TDI Highline Plus 16 AT,2018,650000,82000,1,Individual,0,1,21.73,1498,108.62,5.0
6538,Land Rover Range Rover Evoque 2.2L Pure,2013,2000000,77500,1,Individual,0,3,12.7,2179,187.7,5.0
6539,Chevrolet Enjoy 1.3 TCDi LTZ 7,2017,675000,50000,1,Individual,1,2,18.2,1248,73.74,7.0
6540,Maruti 800 AC,2006,50000,40000,0,Individual,1,3,16.1,796,37.0,4.0
6541,Maruti Wagon R VXI Opt 1.2,2017,445000,39500,0,Individual,1,1,20.52,1197,81.8,5.0
6542,Hyundai Elite i20 Sportz Plus Diesel,2018,750000,40000,1,Individual,1,1,22.54,1396,88.76,5.0
6543,Maruti Swift VDI,2012,425000,56000,1,Individual,1,2,22.9,1248,74.0,5.0
6544,Hyundai i20 1.4 Asta Option,2017,850000,54000,1,Individual,1,1,22.54,1396,88.73,5.0
6545,Maruti Wagon R VXI BS IV,2016,400000,20000,0,Individual,1,2,20.51,998,67.04,5.0
6546,Tata Indica V2 eLX,2014,200000,55896,1,Individual,1,2,25.0,1396,69.0,5.0
6547,Honda Amaze SX i-DTEC,2016,550000,35000,1,Individual,1,1,25.8,1498,98.6,5.0
6548,Honda Brio V MT,2012,250000,97000,0,Individual,1,2,19.4,1198,86.8,5.0
6549,Maruti Alto 800 LXI,2014,206000,120000,0,Individual,1,2,22.74,796,47.3,5.0
6550,Hyundai EON Magna Plus,2014,290000,50000,0,Individual,1,1,21.1,814,55.2,5.0
6551,Tata Nano Lx BSIV,2010,45000,30400,0,Individual,1,3,26.0,624,35.0,4.0
6552,Mahindra XUV300 W8 Option Diesel BSIV,2019,1200000,15000,1,Individual,1,1,20.0,1497,115.0,5.0
6553,Nissan Sunny Diesel XL,2012,220000,110000,1,Individual,1,3,21.64,1461,84.8,5.0
6554,Mercedes-Benz New C-Class C 220 CDI Elegance AT,2008,515000,120000,1,Individual,0,2,14.84,2143,170.0,5.0
6555,Maruti Alto LX,2010,170000,100000,0,Individual,1,1,19.7,796,46.3,5.0
6556,Maruti Swift Vdi BSIII,2010,260000,120000,1,Individual,1,2,17.8,1248,75.0,5.0
6557,Volkswagen Vento Diesel Highline,2012,315000,130000,1,Individual,1,2,20.54,1598,103.6,5.0
6558,Maruti Alto K10 2010-2014 VXI,2011,225000,76000,0,Individual,1,2,20.92,998,67.1,5.0
6559,Volkswagen Jetta 2.0L TDI Comfortline,2012,420000,110000,1,Individual,1,3,19.33,1968,138.1,5.0
6560,Mahindra Scorpio VLX 4WD AIRBAG BSIV,2011,525000,96000,1,Individual,1,1,12.05,2179,120.0,8.0
6561,Maruti Swift AMT ZDI,2018,670000,90000,1,Individual,0,1,28.4,1248,74.0,5.0
6562,Nissan Sunny Diesel XL,2012,220000,110000,1,Individual,1,3,21.64,1461,84.8,5.0
6563,Ford Figo Diesel Celebration Edition,2013,250000,25000,1,Individual,1,1,20.0,1399,68.1,5.0
6564,Maruti Swift Dzire VDi,2009,229999,90000,1,Individual,1,2,19.3,1248,73.9,5.0
6565,Maruti Swift Dzire VDi,2009,229999,164000,1,Individual,1,2,19.3,1248,73.9,5.0
6566,Honda Amaze EX i-Vtech,2013,300000,120000,0,Individual,1,2,18.0,1198,86.7,5.0
6567,Maruti A-Star Vxi,2010,165000,66000,0,Individual,1,2,19.0,998,66.1,5.0
6568,Tata New Safari DICOR 2.2 EX 4x4 BS IV,2010,295000,250000,1,Individual,1,1,13.93,2179,138.0,7.0
6569,Hyundai Verna 1.6 CRDI,2011,360000,157000,1,Individual,1,2,22.32,1582,126.3,5.0
6570,Hyundai Verna 1.6 CRDI,2011,380000,157000,1,Individual,1,2,22.32,1582,126.3,5.0
6571,Renault KWID 1.0 RXT 02 Anniversary Edition,2017,300000,35000,0,Individual,1,1,23.01,999,67.0,5.0
6572,Mahindra Scorpio 2.6 Turbo 9 Str,2008,320000,100000,1,Individual,1,2,12.7,2609,116.6,9.0
6573,Datsun GO Plus T BSIV,2016,325000,70000,0,Individual,1,2,19.44,1198,67.0,7.0
6574,Tata Manza Aqua Quadrajet BS IV,2010,160000,30000,1,Individual,1,2,21.12,1248,88.8,5.0
6575,Mahindra Bolero Power Plus SLE,2018,630000,40000,1,Individual,1,1,16.5,1493,70.0,7.0
6576,Maruti Swift VXI,2020,600000,5000,0,Individual,1,1,21.21,1197,81.8,5.0
6577,Maruti Alto 800 VXI,2014,229999,30000,0,Individual,1,2,22.74,796,47.3,5.0
6578,Maruti Swift ZDi,2014,440000,70000,1,Individual,1,2,22.9,1248,74.0,5.0
6579,Chevrolet Spark 1.0 LT,2007,90000,60000,0,Individual,1,2,18.0,995,62.0,5.0
